student_id,date,food,study_materials,transport,entertainment,daily_supplies,total
STU_0098,2023-12-19,18,0,0,65,0,83
STU_0098,2023-12-20,35,6,5,19,0,65
STU_0098,2023-12-21,36,2,0,49,0,87
STU_0098,2023-12-22,28,9,0,31,10,78
STU_0098,2023-12-23,29,5,0,28,0,62
STU_0098,2023-12-24,37,4,0,5,0,46
STU_0098,2023-12-25,16,4,5,19,20,64
STU_0098,2023-12-26,24,21,15,31,0,91
STU_0098,2023-12-27,40,8,0,24,0,72
STU_0098,2023-12-28,23,5,50,26,0,104
STU_0098,2023-12-29,26,11,0,37,0,74
STU_0098,2023-12-30,31,6,0,31,0,68
STU_0098,2023-12-31,26,12,0,24,0,62
STU_0098,2024-01-01,23,8,0,2,0,33
STU_0099,2023-09-26,49,6,15,76,0,146
STU_0099,2023-09-27,36,21,0,5,0,62
STU_0099,2023-09-28,26,5,0,35,0,66
STU_0099,2023-09-29,31,14,10,18,0,73
STU_0099,2023-09-30,16,1,0,17,0,34
STU_0099,2023-10-01,46,19,0,19,0,84
STU_0099,2023-10-02,30,9,0,23,0,62
STU_0099,2023-10-03,7,8,0,53,0,68
STU_0099,2023-10-04,29,14,0,30,0,73
STU_0099,2023-10-05,44,1,5,49,0,99
STU_0099,2023-10-06,30,4,5,24,0,63
STU_0099,2023-10-07,31,15,0,35,0,81
STU_0099,2023-10-08,35,6,0,22,0,63
STU_0099,2023-10-09,42,8,0,31,0,81
STU_0099,2023-10-10,23,5,0,46,0,74
STU_0099,2023-10-11,18,0,0,37,0,55
STU_0099,2023-10-12,36,3,0,23,0,62
STU_0099,2023-10-13,49,5,0,21,0,75
STU_0099,2023-10-14,35,1,0,17,0,53
STU_0099,2023-10-15,34,2,0,2,0,38
STU_0099,2023-10-16,44,1,0,18,0,63
STU_0099,2023-10-17,15,3,0,36,0,54
STU_0099,2023-10-18,29,16,5,17,0,67
STU_0099,2023-10-19,22,2,0,25,0,49
STU_0099,2023-10-20,17,1,0,18,0,36
STU_0099,2023-10-21,22,13,0,37,20,92
STU_0099,2023-10-22,24,40,15,17,0,96
STU_0099,2023-10-23,38,1,0,18,0,57
STU_0099,2023-10-24,36,1,0,29,0,66
STU_0099,2023-10-25,50,7,0,24,0,81
STU_0099,2023-10-26,20,0,0,17,0,37
STU_0099,2023-10-27,23,1,0,12,50,86
STU_0099,2023-10-28,32,0,0,17,0,49
STU_0099,2023-10-29,44,1,0,20,15,80
STU_0099,2023-10-30,20,0,0,40,0,60
STU_0099,2023-10-31,32,16,0,47,0,95
STU_0099,2023-11-01,32,3,5,24,0,64
STU_0099,2023-11-02,49,27,0,13,0,89
STU_0099,2023-11-03,34,4,30,18,0,86
STU_0099,2023-11-04,29,2,0,20,0,51
STU_0099,2023-11-05,40,11,5,23,0,79
STU_0099,2023-11-06,38,21,0,24,0,83
STU_0099,2023-11-07,45,31,0,46,0,122
STU_0099,2023-11-08,34,2,0,0,15,51
STU_0099,2023-11-09,27,9,0,41,0,77
STU_0099,2023-11-10,28,15,10,14,0,67
STU_0099,2023-11-11,43,31,0,0,5,79
STU_0099,2023-11-12,48,0,0,20,5,73
STU_0099,2023-11-13,28,2,0,17,0,47
STU_0099,2023-11-14,18,3,0,55,0,76
STU_0099,2023-11-15,44,3,0,63,0,110
STU_0099,2023-11-16,36,8,15,36,0,95
STU_0099,2023-11-17,43,12,10,25,0,90
STU_0099,2023-11-18,27,2,5,21,0,55
STU_0099,2023-11-19,25,1,0,23,0,49
STU_0099,2023-11-20,30,6,0,29,0,65
STU_0099,2023-11-21,38,0,0,36,5,79
STU_0099,2023-11-22,25,0,0,46,0,71
STU_0099,2023-11-23,5,8,0,51,30,94
STU_0099,2023-11-24,46,1,10,19,0,76
STU_0099,2023-11-25,19,9,0,14,0,42
STU_0099,2023-11-26,42,5,0,31,5,83
STU_0099,2023-11-27,22,8,0,17,0,47
STU_0099,2023-11-28,49,46,5,42,0,142
STU_0099,2023-11-29,18,16,0,10,0,44
STU_0099,2023-11-30,21,12,0,19,0,52
STU_0099,2023-12-01,9,7,0,13,0,29
STU_0099,2023-12-02,16,7,0,14,0,37
STU_0099,2023-12-03,5,2,0,0,5,12
STU_0099,2023-12-04,24,7,0,28,0,59
STU_0099,2023-12-05,28,9,0,43,0,80
STU_0099,2023-12-06,25,0,0,71,0,96
STU_0099,2023-12-07,36,14,0,38,0,88
STU_0099,2023-12-08,10,32,0,30,0,72
STU_0099,2023-12-09,28,1,0,42,0,71
STU_0099,2023-12-10,36,1,0,16,0,53
STU_0099,2023-12-11,19,20,0,13,0,52
STU_0099,2023-12-12,27,9,0,46,0,82
STU_0099,2023-12-13,40,6,0,37,0,83
STU_0099,2023-12-14,47,8,0,46,0,101
STU_0099,2023-12-15,30,14,0,23,0,67
STU_0099,2023-12-16,25,17,0,26,5,73
STU_0099,2023-12-17,30,4,0,19,0,53
STU_0099,2023-12-18,33,8,0,18,0,59
STU_0099,2023-12-19,33,17,0,44,0,94
STU_0099,2023-12-20,41,5,0,67,0,113
STU_0099,2023-12-21,33,2,0,68,0,103
STU_0099,2023-12-22,14,2,5,15,0,36
STU_0099,2023-12-23,30,5,0,18,0,53
STU_0099,2023-12-24,31,5,5,19,0,60
STU_0099,2023-12-25,33,8,15,7,0,63
STU_0099,2023-12-26,30,10,0,62,0,102
STU_0099,2023-12-27,39,9,0,49,0,97
STU_0099,2023-12-28,47,14,0,63,0,124
STU_0099,2023-12-29,36,19,0,33,0,88
STU_0099,2023-12-30,42,19,0,9,0,70
STU_0099,2023-12-31,27,1,0,40,0,68
STU_0099,2024-01-01,33,3,0,8,10,54
STU_0099,2024-01-02,19,4,0,48,0,71
STU_0099,2024-01-03,33,7,0,43,0,83
STU_0100,2023-09-04,33,20,0,30,0,83
STU_0100,2023-09-05,28,3,0,59,0,90
STU_0100,2023-09-06,31,4,0,38,0,73
STU_0100,2023-09-07,43,14,0,53,0,110
STU_0100,2023-09-08,42,2,5,28,0,77
STU_0100,2023-09-09,47,14,0,20,20,101
STU_0100,2023-09-10,33,1,0,23,0,57
STU_0100,2023-09-11,16,5,0,2,0,23
STU_0100,2023-09-12,27,13,0,37,0,77
STU_0100,2023-09-13,51,1,0,43,20,115
STU_0100,2023-09-14,33,5,5,48,0,91
STU_0100,2023-09-15,41,3,0,12,0,56
STU_0100,2023-09-16,19,2,0,20,0,41
STU_0100,2023-09-17,42,14,0,22,10,88
STU_0100,2023-09-18,25,4,0,26,0,55
STU_0100,2023-09-19,32,15,10,50,0,107
STU_0100,2023-09-20,20,14,0,34,0,68
STU_0100,2023-09-21,45,15,15,19,0,94
STU_0100,2023-09-22,36,3,0,36,0,75
STU_0100,2023-09-23,19,28,0,15,15,77
STU_0100,2023-09-24,43,21,0,15,15,94
STU_0100,2023-09-25,22,15,0,13,0,50
STU_0100,2023-09-26,25,7,0,43,10,85
STU_0100,2023-09-27,37,6,0,43,50,136
STU_0100,2023-09-28,24,2,0,43,0,69
STU_0100,2023-09-29,25,4,0,0,0,29
STU_0100,2023-09-30,15,3,20,8,0,46
STU_0100,2023-10-01,30,0,50,24,0,104
STU_0100,2023-10-02,46,37,0,20,0,103
STU_0100,2023-10-03,32,20,0,44,0,96
STU_0100,2023-10-04,22,4,0,45,0,71
STU_0100,2023-10-05,11,11,5,55,0,82
STU_0100,2023-10-06,35,1,0,21,0,57
STU_0100,2023-10-07,23,8,0,40,0,71
STU_0100,2023-10-08,27,7,0,24,0,58
STU_0100,2023-10-09,42,8,0,20,0,70
STU_0100,2023-10-10,30,2,0,32,0,64
STU_0100,2023-10-11,30,17,0,15,0,62
STU_0100,2023-10-12,31,3,0,52,0,86
STU_0100,2023-10-13,36,3,0,2,0,41
STU_0100,2023-10-14,5,7,0,24,0,36
STU_0100,2023-10-15,27,0,0,18,50,95
STU_0100,2023-10-16,13,6,0,8,0,27
STU_0100,2023-10-17,31,3,0,76,0,110
STU_0100,2023-10-18,34,1,0,76,0,111
STU_0100,2023-10-19,28,9,0,16,5,58
STU_0100,2023-10-20,15,2,0,14,0,31
STU_0100,2023-10-21,33,15,0,18,0,66
STU_0100,2023-10-22,39,1,20,9,0,69
STU_0100,2023-10-23,18,17,5,39,0,79
STU_0100,2023-10-24,43,1,0,42,0,86
STU_0100,2023-10-25,30,0,0,43,0,73
STU_0100,2023-10-26,35,1,0,31,0,67
STU_0100,2023-10-27,22,7,5,11,0,45
STU_0100,2023-10-28,32,8,0,21,0,61
STU_0100,2023-10-29,35,0,0,15,0,50
STU_0100,2023-10-30,23,3,0,18,0,44
STU_0100,2023-10-31,34,2,0,53,0,89
STU_0100,2023-11-01,35,3,0,47,0,85
STU_0100,2023-11-02,43,2,0,45,0,90
STU_0100,2023-11-03,28,6,0,28,0,62
STU_0100,2023-11-04,35,4,50,14,0,103
STU_0100,2023-11-05,33,17,0,16,0,66
STU_0100,2023-11-06,29,4,0,23,0,56
STU_0100,2023-11-07,22,3,10,16,0,51
STU_0100,2023-11-08,18,13,20,26,0,77
STU_0100,2023-11-09,23,1,0,70,0,94
STU_0100,2023-11-10,11,1,0,18,0,30
STU_0100,2023-11-11,31,7,0,36,0,74
STU_0100,2023-11-12,49,5,0,21,5,80
STU_0100,2023-11-13,20,2,0,7,10,39
STU_0100,2023-11-14,27,9,0,45,0,81
STU_0100,2023-11-15,36,1,0,40,0,77
STU_0100,2023-11-16,31,6,0,22,20,79
STU_0100,2023-11-17,41,13,0,18,0,72
STU_0100,2023-11-18,27,7,0,24,0,58
STU_0100,2023-11-19,50,36,0,20,30,136
STU_0100,2023-11-20,29,1,0,31,0,61
STU_0100,2023-11-21,35,27,0,38,0,100
STU_0100,2023-11-22,7,11,0,45,0,63
STU_0100,2023-11-23,28,23,0,55,0,106
STU_0100,2023-11-24,39,2,0,23,0,64
STU_0100,2023-11-25,25,14,5,22,10,76
STU_0100,2023-11-26,37,14,0,31,0,82
STU_0100,2023-11-27,66,0,0,11,0,77
STU_0100,2023-11-28,35,7,0,36,0,78
STU_0100,2023-11-29,30,5,5,40,0,80
STU_0100,2023-11-30,41,49,0,37,0,127
STU_0100,2023-12-01,13,6,0,11,0,30
STU_0100,2023-12-02,27,1,0,4,0,32
STU_0100,2023-12-03,7,4,0,22,0,33
STU_0100,2023-12-04,44,23,0,26,0,93
STU_0100,2023-12-05,15,6,0,22,10,53
STU_0100,2023-12-06,30,6,0,34,0,70
STU_0100,2023-12-07,27,39,0,40,0,106
STU_0100,2023-12-08,25,2,5,18,0,50
STU_0100,2023-12-09,28,5,0,23,0,56
STU_0100,2023-12-10,26,3,0,17,0,46
STU_0100,2023-12-11,53,5,0,38,0,96
STU_0100,2023-12-12,44,17,0,41,0,102
STU_0101,2023-09-29,18,7,0,33,5,63
STU_0101,2023-09-30,33,3,10,29,0,75
STU_0101,2023-10-01,6,11,0,21,0,38
STU_0101,2023-10-02,35,7,0,18,0,60
STU_0101,2023-10-03,27,5,5,56,0,93
STU_0101,2023-10-04,28,2,0,41,0,71
STU_0101,2023-10-05,38,6,0,46,0,90
STU_0101,2023-10-06,43,10,0,25,0,78
STU_0101,2023-10-07,35,9,0,4,0,48
STU_0101,2023-10-08,31,24,30,29,0,114
STU_0101,2023-10-09,20,3,20,12,0,55
STU_0101,2023-10-10,40,8,0,46,0,94
STU_0101,2023-10-11,29,3,0,42,0,74
STU_0101,2023-10-12,20,13,0,20,0,53
STU_0101,2023-10-13,23,0,0,10,0,33
STU_0101,2023-10-14,27,3,0,24,0,54
STU_0101,2023-10-15,35,3,0,27,0,65
STU_0101,2023-10-16,23,16,0,10,0,49
STU_0101,2023-10-17,30,2,20,30,0,82
STU_0101,2023-10-18,21,9,0,43,0,73
STU_0101,2023-10-19,26,3,0,34,0,63
STU_0101,2023-10-20,14,1,0,18,0,33
STU_0101,2023-10-21,26,2,0,9,5,42
STU_0101,2023-10-22,35,10,20,15,0,80
STU_0101,2023-10-23,27,12,0,23,5,67
STU_0101,2023-10-24,24,6,0,49,0,79
STU_0101,2023-10-25,22,3,0,41,0,66
STU_0101,2023-10-26,31,12,0,33,0,76
STU_0101,2023-10-27,26,12,0,10,0,48
STU_0101,2023-10-28,38,4,0,8,0,50
STU_0101,2023-10-29,12,7,15,16,0,50
STU_0101,2023-10-30,15,6,0,16,30,67
STU_0101,2023-10-31,26,17,0,34,0,77
STU_0101,2023-11-01,29,1,0,37,0,67
STU_0101,2023-11-02,23,29,5,40,5,102
STU_0101,2023-11-03,36,1,0,22,0,59
STU_0101,2023-11-04,38,7,10,2,0,57
STU_0101,2023-11-05,34,0,0,0,0,34
STU_0101,2023-11-06,21,8,0,15,0,44
STU_0101,2023-11-07,38,2,5,31,0,76
STU_0101,2023-11-08,34,14,0,41,0,89
STU_0101,2023-11-09,17,20,0,38,0,75
STU_0101,2023-11-10,28,17,0,8,0,53
STU_0101,2023-11-11,32,4,0,33,0,69
STU_0101,2023-11-12,31,4,50,9,0,94
STU_0101,2023-11-13,40,3,0,30,0,73
STU_0101,2023-11-14,19,4,0,36,0,59
STU_0101,2023-11-15,13,6,0,31,10,60
STU_0101,2023-11-16,35,12,0,40,0,87
STU_0101,2023-11-17,26,1,0,30,0,57
STU_0101,2023-11-18,40,13,0,17,5,75
STU_0101,2023-11-19,21,14,0,5,0,40
STU_0101,2023-11-20,32,3,0,5,0,40
STU_0101,2023-11-21,48,3,5,33,5,94
STU_0101,2023-11-22,19,9,0,37,0,65
STU_0101,2023-11-23,40,1,0,31,0,72
STU_0101,2023-11-24,20,28,0,39,0,87
STU_0101,2023-11-25,20,2,0,17,0,39
STU_0101,2023-11-26,35,24,0,21,0,80
STU_0101,2023-11-27,26,10,5,14,0,55
STU_0101,2023-11-28,42,4,5,6,5,62
STU_0101,2023-11-29,20,8,0,40,0,68
STU_0101,2023-11-30,28,11,5,14,0,58
STU_0101,2023-12-01,10,10,0,39,10,69
STU_0101,2023-12-02,25,9,0,23,0,57
STU_0101,2023-12-03,30,3,0,3,30,66
STU_0101,2023-12-04,12,11,5,14,0,42
STU_0101,2023-12-05,38,20,0,44,0,102
STU_0101,2023-12-06,24,4,0,40,0,68
STU_0101,2023-12-07,33,1,0,29,15,78
STU_0101,2023-12-08,32,2,0,25,0,59
STU_0101,2023-12-09,40,9,10,11,5,75
STU_0101,2023-12-10,33,3,0,31,0,67
STU_0101,2023-12-11,28,3,20,27,0,78
STU_0101,2023-12-12,11,13,0,33,15,72
STU_0101,2023-12-13,45,1,0,34,0,80
STU_0101,2023-12-14,43,1,0,30,0,74
STU_0101,2023-12-15,20,7,0,25,0,52
STU_0101,2023-12-16,30,4,0,22,20,76
STU_0101,2023-12-17,35,5,5,20,0,65
STU_0101,2023-12-18,23,28,0,29,20,100
STU_0101,2023-12-19,34,4,10,66,0,114
STU_0101,2023-12-20,30,8,0,19,10,67
STU_0101,2023-12-21,29,6,0,63,0,98
STU_0101,2023-12-22,31,2,0,5,0,38
STU_0101,2023-12-23,26,11,0,15,0,52
STU_0101,2023-12-24,34,3,0,14,0,51
STU_0101,2023-12-25,22,1,0,5,0,28
STU_0101,2023-12-26,33,1,0,32,0,66
STU_0101,2023-12-27,23,0,5,78,0,106
STU_0101,2023-12-28,34,0,0,60,0,94
STU_0101,2023-12-29,15,6,5,28,0,54
STU_0101,2023-12-30,27,7,0,35,0,69
STU_0101,2023-12-31,34,26,0,9,0,69
STU_0101,2024-01-01,40,3,0,22,0,65
STU_0101,2024-01-02,38,25,0,16,20,99
STU_0101,2024-01-03,27,11,5,51,0,94
STU_0101,2024-01-04,29,21,0,43,10,103
STU_0101,2024-01-05,32,15,0,19,5,71
STU_0101,2024-01-06,49,15,0,14,0,78
STU_0102,2023-09-20,32,2,0,15,5,54
STU_0102,2023-09-21,42,7,0,1,0,50
STU_0102,2023-09-22,24,1,0,26,0,51
STU_0102,2023-09-23,25,15,0,15,0,55
STU_0102,2023-09-24,34,4,0,22,0,60
STU_0102,2023-09-25,33,0,0,0,5,38
STU_0102,2023-09-26,23,2,0,42,0,67
STU_0102,2023-09-27,32,1,0,32,0,65
STU_0102,2023-09-28,27,13,20,31,0,91
STU_0102,2023-09-29,14,7,0,22,0,43
STU_0102,2023-09-30,31,22,0,29,0,82
STU_0102,2023-10-01,38,0,0,25,0,63
STU_0102,2023-10-02,30,4,0,14,0,48
STU_0102,2023-10-03,31,0,0,34,0,65
STU_0102,2023-10-04,32,2,0,20,0,54
STU_0102,2023-10-05,36,0,15,36,15,102
STU_0102,2023-10-06,37,1,0,30,0,68
STU_0102,2023-10-07,5,34,0,20,0,59
STU_0102,2023-10-08,19,8,0,21,0,48
STU_0102,2023-10-09,24,3,0,15,20,62
STU_0102,2023-10-10,26,3,0,17,0,46
STU_0102,2023-10-11,11,4,50,66,0,131
STU_0102,2023-10-12,31,1,0,38,0,70
STU_0102,2023-10-13,35,4,0,28,5,72
STU_0102,2023-10-14,13,2,0,28,0,43
STU_0102,2023-10-15,21,22,0,26,0,69
STU_0102,2023-10-16,32,12,0,21,0,65
STU_0102,2023-10-17,41,14,0,57,0,112
STU_0102,2023-10-18,18,6,0,0,0,24
STU_0102,2023-10-19,31,0,0,16,0,47
STU_0102,2023-10-20,32,5,0,26,0,63
STU_0102,2023-10-21,44,1,0,8,5,58
STU_0102,2023-10-22,28,1,0,12,0,41
STU_0102,2023-10-23,37,11,15,36,0,99
STU_0102,2023-10-24,16,16,0,32,0,64
STU_0102,2023-10-25,29,5,50,30,0,114
STU_0102,2023-10-26,6,6,0,36,10,58
STU_0102,2023-10-27,43,6,0,0,0,49
STU_0102,2023-10-28,32,3,0,26,0,61
STU_0102,2023-10-29,44,2,0,20,0,66
STU_0102,2023-10-30,35,8,0,27,0,70
STU_0102,2023-10-31,20,1,0,46,0,67
STU_0102,2023-11-01,34,0,0,73,0,107
STU_0102,2023-11-02,27,7,5,59,0,98
STU_0102,2023-11-03,26,9,0,18,0,53
STU_0102,2023-11-04,20,1,5,14,0,40
STU_0102,2023-11-05,40,28,15,18,0,101
STU_0102,2023-11-06,24,24,0,37,0,85
STU_0102,2023-11-07,28,25,0,51,0,104
STU_0102,2023-11-08,12,2,5,45,0,64
STU_0102,2023-11-09,23,2,0,43,0,68
STU_0102,2023-11-10,30,1,0,11,0,42
STU_0102,2023-11-11,37,2,0,22,0,61
STU_0102,2023-11-12,25,8,0,7,0,40
STU_0102,2023-11-13,26,5,0,13,0,44
STU_0102,2023-11-14,26,14,0,21,0,61
STU_0102,2023-11-15,21,4,0,15,10,50
STU_0102,2023-11-16,53,1,0,42,0,96
STU_0102,2023-11-17,17,9,20,24,0,70
STU_0102,2023-11-18,7,9,0,15,50,81
STU_0102,2023-11-19,45,11,0,20,0,76
STU_0102,2023-11-20,20,5,0,27,0,52
STU_0102,2023-11-21,34,4,5,51,15,109
STU_0102,2023-11-22,27,1,0,41,0,69
STU_0102,2023-11-23,29,6,0,31,0,66
STU_0102,2023-11-24,41,4,0,16,0,61
STU_0102,2023-11-25,27,10,0,23,0,60
STU_0102,2023-11-26,21,9,0,13,0,43
STU_0102,2023-11-27,21,1,0,11,0,33
STU_0102,2023-11-28,34,8,0,51,0,93
STU_0102,2023-11-29,12,0,0,37,0,49
STU_0102,2023-11-30,31,8,0,18,0,57
STU_0102,2023-12-01,13,8,0,38,0,59
STU_0102,2023-12-02,51,9,0,33,0,93
STU_0102,2023-12-03,26,1,0,11,0,38
STU_0102,2023-12-04,11,15,0,36,0,62
STU_0102,2023-12-05,17,7,0,22,0,46
STU_0102,2023-12-06,31,6,0,41,0,78
STU_0102,2023-12-07,31,3,0,49,10,93
STU_0102,2023-12-08,45,6,0,14,0,65
STU_0102,2023-12-09,35,3,0,23,0,61
STU_0102,2023-12-10,44,16,0,5,0,65
STU_0102,2023-12-11,13,3,0,8,20,44
STU_0102,2023-12-12,21,3,15,35,100,174
STU_0102,2023-12-13,23,0,0,12,5,40
STU_0102,2023-12-14,38,0,0,49,0,87
STU_0102,2023-12-15,19,2,0,27,0,48
STU_0102,2023-12-16,26,31,0,27,0,84
STU_0102,2023-12-17,17,9,0,27,0,53
STU_0102,2023-12-18,22,7,0,30,0,59
STU_0102,2023-12-19,31,7,50,21,0,109
STU_0102,2023-12-20,26,2,0,41,100,169
STU_0102,2023-12-21,29,8,0,54,0,91
STU_0102,2023-12-22,47,7,10,8,0,72
STU_0102,2023-12-23,33,17,0,8,0,58
STU_0102,2023-12-24,13,39,10,11,0,73
STU_0102,2023-12-25,22,25,0,25,100,172
STU_0102,2023-12-26,45,8,0,63,0,116
STU_0102,2023-12-27,31,3,0,43,0,77
STU_0102,2023-12-28,21,13,0,46,0,80
STU_0103,2023-09-15,51,5,0,0,0,56
STU_0103,2023-09-16,40,4,0,8,0,52
STU_0103,2023-09-17,37,4,0,24,0,65
STU_0103,2023-09-18,9,4,5,25,0,43
STU_0103,2023-09-19,30,21,0,51,0,102
STU_0103,2023-09-20,40,8,0,25,0,73
STU_0103,2023-09-21,30,6,0,40,0,76
STU_0103,2023-09-22,44,15,20,23,0,102
STU_0103,2023-09-23,16,1,5,22,0,44
STU_0103,2023-09-24,13,0,0,17,0,30
STU_0103,2023-09-25,27,0,0,26,0,53
STU_0103,2023-09-26,45,0,0,38,50,133
STU_0103,2023-09-27,7,2,0,19,0,28
STU_0103,2023-09-28,10,2,0,49,0,61
STU_0103,2023-09-29,26,6,30,28,5,95
STU_0103,2023-09-30,26,4,0,6,0,36
STU_0103,2023-10-01,25,2,0,14,0,41
STU_0103,2023-10-02,31,30,0,14,0,75
STU_0103,2023-10-03,32,6,0,46,0,84
STU_0103,2023-10-04,19,5,0,59,0,83
STU_0103,2023-10-05,43,10,0,29,0,82
STU_0103,2023-10-06,45,10,0,0,0,55
STU_0103,2023-10-07,38,16,5,33,0,92
STU_0103,2023-10-08,40,6,0,21,0,67
STU_0103,2023-10-09,19,11,0,3,0,33
STU_0103,2023-10-10,46,4,0,40,0,90
STU_0103,2023-10-11,23,5,0,26,0,54
STU_0103,2023-10-12,19,6,0,49,0,74
STU_0103,2023-10-13,21,1,0,15,0,37
STU_0103,2023-10-14,58,11,15,8,50,142
STU_0103,2023-10-15,42,6,0,7,0,55
STU_0103,2023-10-16,19,4,30,38,20,111
STU_0103,2023-10-17,31,6,0,38,0,75
STU_0103,2023-10-18,53,0,0,63,0,116
STU_0103,2023-10-19,35,8,5,41,0,89
STU_0103,2023-10-20,17,2,0,18,0,37
STU_0103,2023-10-21,28,2,0,13,0,43
STU_0103,2023-10-22,9,12,0,19,0,40
STU_0103,2023-10-23,29,0,50,17,5,101
STU_0103,2023-10-24,17,2,0,25,0,44
STU_0103,2023-10-25,34,1,0,49,0,84
STU_0103,2023-10-26,15,8,0,30,50,103
STU_0103,2023-10-27,21,20,0,5,0,46
STU_0103,2023-10-28,46,9,0,8,0,63
STU_0103,2023-10-29,36,6,0,25,0,67
STU_0103,2023-10-30,27,6,0,40,0,73
STU_0103,2023-10-31,22,8,0,36,0,66
STU_0103,2023-11-01,23,13,10,43,0,89
STU_0103,2023-11-02,27,1,0,65,0,93
STU_0103,2023-11-03,46,1,0,33,50,130
STU_0103,2023-11-04,27,6,5,10,0,48
STU_0103,2023-11-05,21,6,0,29,0,56
STU_0103,2023-11-06,44,6,0,21,5,76
STU_0103,2023-11-07,48,12,10,31,5,106
STU_0103,2023-11-08,27,1,0,23,0,51
STU_0103,2023-11-09,21,1,30,37,0,89
STU_0103,2023-11-10,18,11,0,15,0,44
STU_0103,2023-11-11,19,11,10,7,0,47
STU_0103,2023-11-12,33,10,0,0,0,43
STU_0103,2023-11-13,35,6,0,36,0,77
STU_0103,2023-11-14,42,7,0,55,0,104
STU_0103,2023-11-15,26,1,0,24,0,51
STU_0103,2023-11-16,36,1,0,36,0,73
STU_0103,2023-11-17,44,6,5,29,100,184
STU_0103,2023-11-18,25,1,10,14,0,50
STU_0103,2023-11-19,37,9,0,31,0,77
STU_0103,2023-11-20,28,4,0,27,0,59
STU_0103,2023-11-21,22,8,10,51,0,91
STU_0103,2023-11-22,31,4,0,41,0,76
STU_0103,2023-11-23,43,23,0,30,0,96
STU_0103,2023-11-24,38,18,0,12,0,68
STU_0103,2023-11-25,35,1,0,19,0,55
STU_0103,2023-11-26,21,8,0,19,0,48
STU_0103,2023-11-27,30,1,0,13,0,44
STU_0103,2023-11-28,20,5,0,24,10,59
STU_0103,2023-11-29,26,3,5,31,0,65
STU_0103,2023-11-30,14,2,0,23,0,39
STU_0103,2023-12-01,32,28,5,18,0,83
STU_0103,2023-12-02,46,1,5,8,0,60
STU_0103,2023-12-03,18,5,0,18,0,41
STU_0103,2023-12-04,25,1,5,32,5,68
STU_0103,2023-12-05,30,8,0,64,0,102
STU_0103,2023-12-06,21,0,0,25,0,46
STU_0103,2023-12-07,7,10,0,23,0,40
STU_0103,2023-12-08,32,31,0,19,0,82
STU_0103,2023-12-09,28,4,0,27,0,59
STU_0103,2023-12-10,56,4,0,14,0,74
STU_0103,2023-12-11,39,1,0,27,0,67
STU_0103,2023-12-12,49,7,0,31,20,107
STU_0103,2023-12-13,21,7,10,44,0,82
STU_0103,2023-12-14,29,8,0,39,0,76
STU_0103,2023-12-15,25,0,5,22,0,52
STU_0103,2023-12-16,19,1,0,30,0,50
STU_0103,2023-12-17,26,1,0,14,0,41
STU_0103,2023-12-18,26,11,0,32,0,69
STU_0103,2023-12-19,7,39,0,60,0,106
STU_0103,2023-12-20,33,1,0,12,0,46
STU_0103,2023-12-21,32,1,5,18,0,56
STU_0103,2023-12-22,24,0,50,3,0,77
STU_0103,2023-12-23,39,6,10,16,0,71
STU_0104,2023-09-15,34,13,0,18,100,165
STU_0104,2023-09-16,24,3,0,19,0,46
STU_0104,2023-09-17,51,3,0,13,0,67
STU_0104,2023-09-18,27,1,0,6,0,34
STU_0104,2023-09-19,37,4,5,40,0,86
STU_0104,2023-09-20,24,4,0,32,0,60
STU_0104,2023-09-21,27,8,0,24,0,59
STU_0104,2023-09-22,35,13,5,15,0,68
STU_0104,2023-09-23,24,1,0,3,0,28
STU_0104,2023-09-24,33,17,0,0,0,50
STU_0104,2023-09-25,42,2,0,33,0,77
STU_0104,2023-09-26,16,5,15,54,0,90
STU_0104,2023-09-27,17,1,0,65,0,83
STU_0104,2023-09-28,19,3,0,60,0,82
STU_0104,2023-09-29,21,27,0,35,15,98
STU_0104,2023-09-30,21,7,0,0,0,28
STU_0104,2023-10-01,43,2,15,4,30,94
STU_0104,2023-10-02,38,0,0,43,0,81
STU_0104,2023-10-03,52,2,10,46,0,110
STU_0104,2023-10-04,39,10,0,33,0,82
STU_0104,2023-10-05,38,11,0,18,0,67
STU_0104,2023-10-06,31,7,0,14,0,52
STU_0104,2023-10-07,16,15,0,28,0,59
STU_0104,2023-10-08,36,7,0,28,0,71
STU_0104,2023-10-09,24,8,15,12,0,59
STU_0104,2023-10-10,28,3,0,13,0,44
STU_0104,2023-10-11,36,5,0,65,0,106
STU_0104,2023-10-12,35,13,50,25,0,123
STU_0104,2023-10-13,30,10,0,5,20,65
STU_0104,2023-10-14,27,4,0,1,0,32
STU_0104,2023-10-15,31,1,0,29,0,61
STU_0104,2023-10-16,46,5,0,22,0,73
STU_0104,2023-10-17,15,4,0,53,0,72
STU_0104,2023-10-18,32,2,0,43,0,77
STU_0104,2023-10-19,33,2,0,24,0,59
STU_0104,2023-10-20,33,2,0,32,0,67
STU_0104,2023-10-21,19,3,0,18,0,40
STU_0104,2023-10-22,15,6,5,0,0,26
STU_0104,2023-10-23,22,0,0,11,0,33
STU_0104,2023-10-24,20,5,0,33,0,58
STU_0104,2023-10-25,25,1,10,22,0,58
STU_0104,2023-10-26,38,1,0,54,20,113
STU_0104,2023-10-27,22,5,0,10,5,42
STU_0104,2023-10-28,21,2,0,28,0,51
